GPStime,peakFreq,snr,amplitude,centralFreq,duration,bandwidth,chisq,chisqDof,confidence,id,ifo,label,imgUrl,Q-value
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,UnXO9PCJKu,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9f4tutotrN/UnXO9PCJKu.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,amnkoFYF5E,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/OCWiehaSrG/amnkoFYF5E.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,zhd6eBFtz1,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9vIctIK1dp/zhd6eBFtz1.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,F2vnMmjhiw,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fxvwwxeFpU/F2vnMmjhiw.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,bS5M9gSByJ,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ri4epknagx/bS5M9gSByJ.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,3VgLGbH9Kv,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vvDQBfKpvQ/3VgLGbH9Kv.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,3vWXY2UVYp,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/RFBhE7kMa1/3vWXY2UVYp.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,0H2J8pYn9j,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/H4JLsZQzTo/0H2J8pYn9j.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,l0XNernSiW,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/k5ITbd9IaE/l0XNernSiW.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,BXqlL1OAoZ,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/P9avZVNxrP/BXqlL1OAoZ.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,GIBYDR7Y4i,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/sDrNxnSzjV/GIBYDR7Y4i.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,N3YvW8H7Rc,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/mBMlWJSjIT/N3YvW8H7Rc.png,5.657
1246712052,39.789,22.446,1.86E-22,3982.889,1.478,7935.187988,0,0,1,FuDslfnjOE,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/nTR6zyB4hX/FuDslfnjOE.png,5.657
1248343513,39.789,22.439,1.76E-22,3799.501,0.875,7568.411621,0,0,1,HyHGT8uxFq,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9XqL6K8QDP/HyHGT8uxFq.png,5.657
1250445698,39.789,22.432,2.19E-22,316.766,1,602.941406,0,0,1,1OSEC1X5C2,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AxMioIVn5f/1OSEC1X5C2.png,5.657
