GPStime,peakFreq,snr,amplitude,centralFreq,duration,bandwidth,chisq,chisqDof,confidence,id,ifo,label,imgUrl,Q-value
1252908336,49.208,31.088,2.64E-22,73.465,1,109.099602,0,0,1,f52UzPGCga,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/396BxE6kvB/f52UzPGCga.png,5.657
1252908336,49.208,31.088,2.64E-22,73.465,1,109.099602,0,0,1,XVTGsCeyUT,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/zpdNbPR4jb/XVTGsCeyUT.png,5.657
1240377808,47.124,23.443,2.22E-22,3410.143,1.038,6784.384277,0,0,1,WhPbqpQddH,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/JtnpcgOT02/WhPbqpQddH.png,5.657
1240040763,38.027,18.058,2.33E-22,70.829,0.875,105.757057,0,0,1,VZyB72b7bh,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/Z6bSnUsJRL/VZyB72b7bh.png,5.657
1251369033,39.789,25.729,2.77E-22,3801.311,1,7564.791016,0,0,1,bP5cZFQcTC,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/rnkKXuuLJd/bP5cZFQcTC.png,5.657
1252727048,39.789,14.066,1.63E-22,73.465,0.375,109.099602,0,0,1,3YwiLrHx20,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/JoMTpZCTaJ/3YwiLrHx20.png,5.657
1249472181,49.208,32.552,2.76E-22,1933.055,1.326,3828.279785,0,0,1,Qog03yhs3T,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/jmN0XIS5NB/Qog03yhs3T.png,5.657
1248877578,39.789,18.967,2.21E-22,194.636,0.938,351.440704,0,0,1,IsNIum5h8w,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/Kukh6zsuLX/IsNIum5h8w.png,5.657
1244044507,39.789,17.008,1.98E-22,61.214,0.625,84.59623,0,0,1,gQq69prsUH,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/zzpxSg7u9b/gQq69prsUH.png,5.657
1251957248,49.208,20.319,1.69E-22,2636.031,0.625,5234.22998,0,0,1,uEqNFYddxi,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/1Y8LY57OBy/uEqNFYddxi.png,5.657
1253203221,49.208,40.19,3.27E-22,88.617,1.5,139.403442,0,0,1,VCAvsr4UuU,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/OrE1e3fQzJ/VCAvsr4UuU.png,5.657
1253203221,49.208,40.19,3.27E-22,88.617,1.5,139.403442,0,0,1,jrsPunIqzO,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/396BxE6kvB/jrsPunIqzO.png,5.657
1253203221,49.208,40.19,3.27E-22,88.617,1.5,139.403442,0,0,1,4ABrMA1uPP,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/zpdNbPR4jb/4ABrMA1uPP.png,5.657
1253203221,49.208,40.19,3.27E-22,88.617,1.5,139.403442,0,0,1,yklDwD19u3,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/QchEIAF7YA/yklDwD19u3.png,5.657
